0.72126
0.66149
0.6005
0.55477
0.53194
0.54407
0.55196
0.55564
0.48771
0.46796
0.51156
0.51281
0.44084
0.44198
0.43507
0.39157
0.36793
0.37156
0.51461
0.61563
0.65702
0.6823
0.79042
0.76766
0.67099
0.59318
0.53964
0.5079
0.49636
0.51686
0.55261
0.62529
0.59895
0.5481
0.54611
0.50878
0.43081
0.43603
0.4319
0.40802
0.39271
0.40394
0.54086
0.65017
0.6969
0.72478
0.82289
0.7822
0.69558
0.61253
0.55711
0.5233
0.5103
0.52917
0.5637
0.63698
0.61229
0.56333
0.56198
0.52519
0.44676
0.45244
0.45079
0.42988
0.41569
0.42458
0.55126
0.65302
0.68694
0.71683
0.8264
0.80205
0.8372
0.74816
0.67994
0.63602
0.61902
0.64112
0.6646
0.69276
0.64299
0.64508
0.68194
0.64983
0.54414
0.54503
0.54048
0.50035
0.47159
0.46825
0.61527
0.72922
0.76077
0.79393
0.93077
0.92309
0.85675
0.7766
0.70415
0.65312
0.62953
0.64514
0.65644
0.66579
0.59165
0.57439
0.62862
0.62469
0.53242
0.53069
0.52103
0.47045
0.44176
0.4442
0.60923
0.72279
0.76795
0.79674
0.92274
0.90002
0.80394
0.72792
0.65996
0.61163
0.58819
0.60288
0.61208
0.61772
0.546
0.52874
0.57828
0.57683
0.4923
0.49042
0.48068
0.43303
0.40698
0.41046
0.5671
0.67871
0.72378
0.75155
0.87228
0.84787
0.69755
0.61688
0.56174
0.52877
0.5166
0.53646
0.56951
0.64016
0.60875
0.55479
0.55259
0.51576
0.43685
0.44264
0.43856
0.41467
0.39906
0.41038
0.55054
0.66473
0.71465
0.74288
0.84202
0.79965
0.75589
0.66831
0.60921
0.57349
0.56146
0.58332
0.62159
0.70536
0.67365
0.61056
0.6048
0.56206
0.47604
0.48119
0.4757
0.45058
0.43437
0.44674
0.59765
0.72019
0.77201
0.80085
0.90627
0.86004
0.76341
0.67484
0.61417
0.57861
0.56544
0.58651
0.62399
0.70719
0.67483
0.6108
